,id,Geography,stateAbbr,stateFullName,lat,lng,avgmaxtmp,avgmintmp,avgtmp,precipitation,population,per_dem,per_gop,Median income(2016),Mean income(2016)
6008,9312,"Maurice village, Louisiana",LA, Louisiana,30.108536800000003,-92.12456879999999,93.54545455,44.54545455,70.45454545,4.309090909,964.0,0.187898467509,0.7843424543619999,70781.0,76046.0
6009,9313,"Melville town, Louisiana",LA, Louisiana,30.692965299999997,-91.744004,93.54545455,44.54545455,70.45454545,4.309090909,1041.0,0.430522892169,0.549562171629,18063.0,24012.0
6010,9315,"Mermentau village, Louisiana",LA, Louisiana,30.189928100000003,-92.58263829999999,93.54545455,44.54545455,70.45454545,4.309090909,661.0,0.205871613233,0.7726210472499999,30000.0,55563.0
6011,9316,"Mer Rouge village, Louisiana",LA, Louisiana,32.7751348,-91.7926256,93.45454545,39.18181818,66.81818182,3.981818182,628.0,0.434947688154,0.5485993925079999,35139.0,90696.0
6012,9318,"Merryville town, Louisiana",LA, Louisiana,30.754367,-93.540451,92.36363636,38.81818182,68.09090909,0.672727273,1103.0,0.158708051466,0.811646106911,22266.0,34655.0
6013,9322,"Minden city, Louisiana",LA, Louisiana,32.6154278,-93.2868354,93.09090909,40.18181818,67.63636364,3.709090909,13082.0,0.187478849408,0.772927241963,30014.0,43707.0
6014,9324,"Monroe city, Louisiana",LA, Louisiana,32.5093109,-92.1193012,93.45454545,39.18181818,66.81818182,3.981818182,48815.0,0.192063492063,0.7649029982359999,28681.0,54432.0
6015,9327,"Montgomery town, Louisiana",LA, Louisiana,31.6673898,-92.89071240000001,93.54545455,40.90909091,68.36363636,3.772727273,730.0,0.103134479272,0.8772497472190001,44453.0,56311.0
6016,9330,"Mooringsport town, Louisiana",LA, Louisiana,32.6876455,-93.961015,92.72727273,40.36363636,67.27272727,3.372727273,793.0,0.258997429306,0.693337617823,30673.0,42667.0
6017,9331,"Moreauville village, Louisiana",LA, Louisiana,31.034632300000002,-91.97567679999999,94.27272727,38.63636364,67.54545455,3.954545455,929.0,0.303479886617,0.6732404559440001,26346.0,42513.0
6018,9333,"Morganza village, Louisiana",LA, Louisiana,30.738518,-91.5942819,92.90909091,42.90909091,69.72727273,4.381818182,610.0,0.405067596293,0.5772468327520001,40682.0,54632.0
6019,9334,"Morse village, Louisiana",LA, Louisiana,30.121872600000003,-92.4981911,93.54545455,44.54545455,70.45454545,4.309090909,812.0,0.205871613233,0.7726210472499999,46250.0,50571.0
6020,9338,"Napoleonville village, Louisiana",LA, Louisiana,29.9404803,-91.02482140000001,89.45454545,46.63636364,69.54545455,1.654545455,660.0,0.360509904622,0.615737344094,25804.0,42002.0
6021,9340,"Natchez village, Louisiana",LA, Louisiana,31.6754441,-93.0446069,91.72727273,40.36363636,67.0,2.427272727,597.0,0.4298609857370001,0.539507733044,25156.0,35392.0
6022,9341,"Natchitoches city, Louisiana",LA, Louisiana,31.7607195,-93.0862749,91.72727273,40.36363636,67.0,2.427272727,18323.0,0.4298609857370001,0.539507733044,21406.0,41730.0
6023,9342,"Newellton town, Louisiana",LA, Louisiana,32.0726546,-91.2409459,90.36363636,38.45454545,66.54545455,2.190909091,1187.0,0.522611089265,0.464018875344,20714.0,33660.0
6024,9343,"New Iberia city, Louisiana",LA, Louisiana,30.0035365,-91.8187285,92.36363636,44.54545455,70.18181818,3.654545455,30617.0,0.329635792198,0.644080852899,38240.0,56869.0
6025,9345,"New Orleans city, Louisiana",LA, Louisiana,29.9546482,-90.07507199999999,90.18181818,44.90909091,70.45454545,3.354545455,343829.0,0.471514379323,0.469421186749,37488.0,65386.0
6026,9346,"New Roads city, Louisiana",LA, Louisiana,30.70157410000001,-91.43622420000001,92.90909091,42.90909091,69.72727273,4.381818182,4831.0,0.405067596293,0.5772468327520001,35612.0,50976.0
6027,9348,"Noble village, Louisiana",LA, Louisiana,31.689616700000002,-93.6840713,91.72727273,40.36363636,67.0,2.427272727,252.0,0.132270573029,0.8599741490739999,48750.0,59832.0
6028,9351,"Norwood village, Louisiana",LA, Louisiana,30.967678399999997,-91.1039946,92.90909091,42.90909091,69.72727273,4.381818182,322.0,0.421728739295,0.554570802629,34583.0,48328.0
6029,9352,"Oakdale city, Louisiana",LA, Louisiana,30.8160276,-92.660421,93.54545455,40.90909091,68.36363636,3.772727273,7780.0,0.287100098575,0.668921946411,31250.0,43445.0
6030,9353,"Oak Grove town, Louisiana",LA, Louisiana,32.8609625,-91.38844830000001,92.27272727,37.0,65.72727273,3.781818182,1727.0,0.15024164740499998,0.8342088674089999,27708.0,40403.0
6031,9354,"Oak Ridge village, Louisiana",LA, Louisiana,32.624027500000004,-91.7729031,93.45454545,39.18181818,66.81818182,3.981818182,144.0,0.434947688154,0.5485993925079999,90625.0,98343.0
6032,9355,"Oberlin town, Louisiana",LA, Louisiana,30.6201984,-92.7626462,92.54545455,43.18181818,68.54545455,4.118181818,1770.0,0.287100098575,0.668921946411,33333.0,44672.0
6033,9357,"Olla town, Louisiana",LA, Louisiana,31.9029424,-92.2431938,94.27272727,38.63636364,67.54545455,3.954545455,1385.0,0.549048316252,0.424597364568,35329.0,51546.0
6034,9358,"Opelousas city, Louisiana",LA, Louisiana,30.533530199999998,-92.081509,93.54545455,44.54545455,70.45454545,4.309090909,16634.0,0.430522892169,0.549562171629,19810.0,38024.0
6035,9362,"Palmetto village, Louisiana",LA, Louisiana,30.717414299999998,-91.9092821,93.54545455,44.54545455,70.45454545,4.309090909,164.0,0.430522892169,0.549562171629,27188.0,39754.0
6036,9365,"Patterson city, Louisiana",LA, Louisiana,29.6932641,-91.3020502,89.45454545,46.63636364,69.54545455,1.654545455,6112.0,0.351974115692,0.627563289756,41591.0,54046.0
6037,9367,"Pearl River town, Louisiana",LA, Louisiana,30.376026399999997,-89.7483973,91.18181818,41.0,68.81818182,4.063636364,2506.0,0.222817130132,0.7308845637479999,52833.0,71881.0
6038,9369,"Pine Prairie village, Louisiana",LA, Louisiana,30.7838066,-92.425411,93.54545455,40.90909091,68.36363636,3.772727273,1610.0,0.282814705289,0.696081725922,33750.0,50881.0
6039,9370,"Pineville city, Louisiana",LA, Louisiana,31.3224044,-92.4343035,93.54545455,40.90909091,68.36363636,3.772727273,14555.0,0.322284387206,0.6477004820719999,41974.0,53140.0
6040,9371,"Pioneer village, Louisiana",LA, Louisiana,32.7362444,-91.43344959999999,92.27272727,37.0,65.72727273,3.781818182,156.0,0.15024164740499998,0.8342088674089999,32500.0,46182.0
6041,9373,"Plain Dealing town, Louisiana",LA, Louisiana,32.9051385,-93.6968433,93.09090909,40.18181818,67.63636364,3.709090909,1015.0,0.253683407604,0.711610261351,37250.0,39190.0
6042,9374,"Plaquemine city, Louisiana",LA, Louisiana,30.289083299999998,-91.2342744,92.90909091,42.90909091,69.72727273,4.381818182,7119.0,0.316590995081,0.652667423383,42430.0,56693.0
6043,9375,"Plaucheville village, Louisiana",LA, Louisiana,30.96546720000001,-91.98178670000001,94.27272727,38.63636364,67.54545455,3.954545455,248.0,0.303479886617,0.6732404559440001,32750.0,67492.0
6044,9376,"Pleasant Hill village, Louisiana",LA, Louisiana,31.819888800000005,-93.51434429999999,91.72727273,40.36363636,67.0,2.427272727,723.0,0.132270573029,0.8599741490739999,22679.0,40412.0
6045,9377,"Pollock town, Louisiana",LA, Louisiana,31.5257321,-92.4070823,94.27272727,38.63636364,67.54545455,3.954545455,469.0,0.103134479272,0.8772497472190001,31094.0,44874.0
6046,9378,"Ponchatoula city, Louisiana",LA, Louisiana,30.438804100000002,-90.4414762,92.90909091,42.90909091,69.72727273,4.381818182,6559.0,0.322044252687,0.6478112292629999,38275.0,54389.0
6047,9379,"Port Allen city, Louisiana",LA, Louisiana,30.452135100000003,-91.21010809999999,92.90909091,42.90909091,69.72727273,4.381818182,5180.0,0.423446105429,0.544925255704,36715.0,62357.0
6048,9380,"Port Barre town, Louisiana",LA, Louisiana,30.560195299999997,-91.95400550000001,93.54545455,44.54545455,70.45454545,4.309090909,2055.0,0.430522892169,0.549562171629,24896.0,33376.0
6049,9383,"Powhatan village, Louisiana",LA, Louisiana,31.8729402,-93.2012787,91.72727273,40.36363636,67.0,2.427272727,135.0,0.4298609857370001,0.539507733044,19750.0,21765.0
6050,9388,"Provencal village, Louisiana",LA, Louisiana,31.6529455,-93.202112,91.72727273,40.36363636,67.0,2.427272727,611.0,0.4298609857370001,0.539507733044,32212.0,39900.0
6051,9389,"Quitman village, Louisiana",LA, Louisiana,32.348765,-92.72154090000001,92.90909091,42.90909091,69.72727273,4.381818182,181.0,0.218698381236,0.7399240171789999,53750.0,63195.0
6052,9391,"Rayne city, Louisiana",LA, Louisiana,30.234925,-92.2684617,93.54545455,44.54545455,70.45454545,4.309090909,7953.0,0.205871613233,0.7726210472499999,32717.0,48796.0
6053,9392,"Rayville town, Louisiana",LA, Louisiana,32.4773643,-91.7548473,93.45454545,39.18181818,66.81818182,3.981818182,3695.0,0.449258980156,0.505023863351,21647.0,31091.0
6054,9395,"Reeves village, Louisiana",LA, Louisiana,30.521033199999998,-93.04765359999999,92.54545455,43.18181818,68.54545455,4.118181818,232.0,0.287100098575,0.668921946411,42188.0,50353.0
6055,9400,"Ringgold town, Louisiana",LA, Louisiana,32.3284899,-93.27989170000001,93.09090909,40.18181818,67.63636364,3.709090909,1495.0,0.446680942184,0.536188436831,17284.0,30331.0
6056,9403,"Robeline village, Louisiana",LA, Louisiana,31.690445,-93.3046153,91.72727273,40.36363636,67.0,2.427272727,174.0,0.4298609857370001,0.539507733044,31500.0,58692.0
6057,9405,"Rodessa village, Louisiana",LA, Louisiana,32.9712465,-93.99490290000001,93.27272727,37.45454545,66.09090909,4.027272727,270.0,0.258997429306,0.693337617823,33500.0,50067.0
6058,9407,"Rosedale village, Louisiana",LA, Louisiana,30.441305100000005,-91.4520542,92.90909091,42.90909091,69.72727273,4.381818182,793.0,0.51885557564,0.456273764259,42000.0,67359.0
6059,9408,"Roseland town, Louisiana",LA, Louisiana,30.764906899999996,-90.5117599,92.18181818,38.81818182,66.72727273,4.2,1123.0,0.322044252687,0.6478112292629999,26741.0,32784.0
6060,9409,"Rosepine town, Louisiana",LA, Louisiana,30.919914799999997,-93.2823858,92.54545455,43.18181818,68.54545455,4.118181818,1692.0,0.447474106954,0.492778130064,41563.0,50939.0
6061,9410,"Ruston city, Louisiana",LA, Louisiana,32.5232053,-92.637927,92.90909091,42.90909091,69.72727273,4.381818182,21859.0,0.131578947368,0.80721600381,26637.0,43428.0
6062,9411,"Saline village, Louisiana",LA, Louisiana,32.1646027,-92.9743261,93.09090909,40.18181818,67.63636364,3.709090909,277.0,0.446680942184,0.536188436831,35625.0,47130.0
6063,9412,"Sarepta town, Louisiana",LA, Louisiana,32.8929177,-93.4485059,93.09090909,40.18181818,67.63636364,3.709090909,891.0,0.187478849408,0.772927241963,41333.0,55651.0
6064,9414,"Scott city, Louisiana",LA, Louisiana,30.235756899999995,-92.0945672,93.54545455,44.54545455,70.45454545,4.309090909,8614.0,0.432517758485,0.523151802157,45883.0,66918.0
6065,9415,"Shongaloo village, Louisiana",LA, Louisiana,32.941528399999996,-93.29877990000001,92.45454545,33.72727273,64.90909091,3.727272727,182.0,0.187478849408,0.772927241963,43750.0,58580.0
6066,9416,"Shreveport city, Louisiana",LA, Louisiana,32.5065023089,-93.7694109815,92.72727273,40.36363636,67.27272727,3.372727273,199311.0,0.258997429306,0.693337617823,38056.0,59777.0
6067,9417,"Sibley town, Louisiana",LA, Louisiana,32.5393189,-93.29627990000002,93.09090909,40.18181818,67.63636364,3.709090909,1218.0,0.187478849408,0.772927241963,32609.0,47919.0
6068,9418,"Sicily Island village, Louisiana",LA, Louisiana,31.8465511,-91.6562354,90.36363636,38.45454545,66.54545455,2.190909091,526.0,0.272240527183,0.7164332784180001,20000.0,28393.0
6069,9419,"Sikes village, Louisiana",LA, Louisiana,32.080993,-92.486812,92.90909091,42.90909091,69.72727273,4.381818182,119.0,0.25800879397,0.7231469849250001,43583.0,48570.0
6070,9420,"Simmesport town, Louisiana",LA, Louisiana,30.983515999999998,-91.8001195,94.27272727,38.63636364,67.54545455,3.954545455,2161.0,0.303479886617,0.6732404559440001,23068.0,31641.0
6071,9421,"Simpson village, Louisiana",LA, Louisiana,31.2627314623,-93.0097712792,92.54545455,43.18181818,68.54545455,4.118181818,638.0,0.447474106954,0.492778130064,75833.0,97282.0
6072,9422,"Simsboro village, Louisiana",LA, Louisiana,32.5345953,-92.7884871,92.45454545,33.72727273,64.90909091,3.727272727,841.0,0.131578947368,0.80721600381,40833.0,48586.0
6073,9425,"Slaughter town, Louisiana",LA, Louisiana,30.717406300000004,-91.1414958,92.90909091,42.90909091,69.72727273,4.381818182,997.0,0.421728739295,0.554570802629,63421.0,70055.0
6074,9426,"Slidell city, Louisiana",LA, Louisiana,30.2751945,-89.7811745,91.18181818,41.0,68.81818182,4.063636364,27068.0,0.222817130132,0.7308845637479999,52099.0,68655.0
6075,9428,"Sorrento town, Louisiana",LA, Louisiana,30.1843642,-90.8592632,92.90909091,42.90909091,69.72727273,4.381818182,1401.0,0.301318990908,0.66105043631,46450.0,63742.0
6076,9430,"Spearsville village, Louisiana",LA, Louisiana,32.9359723,-92.60515179999999,92.45454545,33.72727273,64.90909091,3.727272727,137.0,0.162798194713,0.8098001289489999,39375.0,45323.0
6077,9432,"Springfield town, Louisiana",LA, Louisiana,30.429081800000002,-90.5487012,92.90909091,42.90909091,69.72727273,4.381818182,487.0,0.334087938016,0.612537065969,36250.0,52167.0
6078,9433,"Springhill city, Louisiana",LA, Louisiana,33.005969199999996,-93.4668396,92.45454545,33.72727273,64.90909091,3.727272727,5269.0,0.187478849408,0.772927241963,26260.0,42185.0
6079,9437,"Sterlington town, Louisiana",LA, Louisiana,32.6962487,-92.0859665,93.45454545,39.18181818,66.81818182,3.981818182,1594.0,0.359186315031,0.613529057026,42292.0,57185.0
6080,9438,"Stonewall town, Louisiana",LA, Louisiana,32.2818252,-93.8240703,93.90909091,40.72727273,68.27272727,3.881818182,1814.0,0.382529450989,0.597688375194,62794.0,83087.0
6081,9439,"Sulphur city, Louisiana",LA, Louisiana,30.236594300000004,-93.37737829999999,90.45454545,43.36363636,69.0,0.290909091,20410.0,0.316590995081,0.652667423383,52217.0,60991.0
6082,9440,"Sun village, Louisiana",LA, Louisiana,30.6490783,-89.89257359999998,91.18181818,41.0,68.81818182,4.063636364,470.0,0.222817130132,0.7308845637479999,37813.0,72756.0
6083,9441,"Sunset town, Louisiana",LA, Louisiana,30.411309499999998,-92.06845390000001,93.54545455,44.54545455,70.45454545,4.309090909,2897.0,0.430522892169,0.549562171629,38875.0,54033.0
6084,9445,"Tallulah city, Louisiana",LA, Louisiana,32.4084765,-91.1867771,92.09090909,40.09090909,67.18181818,3.572727273,7335.0,0.31756561869100003,0.637150274012,24094.0,35462.0
6085,9446,"Tangipahoa village, Louisiana",LA, Louisiana,30.8760151,-90.5120391,92.18181818,38.81818182,66.72727273,4.2,748.0,0.322044252687,0.6478112292629999,27404.0,36544.0
6086,9448,"Thibodaux city, Louisiana",LA, Louisiana,29.795763300000004,-90.82287099999999,92.90909091,42.90909091,69.72727273,4.381818182,14566.0,0.202262030545,0.7674094707520001,37424.0,58599.0
6087,9449,"Tickfaw village, Louisiana",LA, Louisiana,30.5774119,-90.48314559999999,92.18181818,38.81818182,66.72727273,4.2,694.0,0.322044252687,0.6478112292629999,43125.0,51002.0
6088,9451,"Tullos town, Louisiana",LA, Louisiana,31.8193342,-92.32986149999999,94.27272727,38.63636364,67.54545455,3.954545455,385.0,0.549048316252,0.424597364568,32813.0,42030.0
6089,9452,"Turkey Creek village, Louisiana",LA, Louisiana,30.877137899999997,-92.41318879999999,93.54545455,40.90909091,68.36363636,3.772727273,441.0,0.282814705289,0.696081725922,35625.0,58112.0
6090,9454,"Urania town, Louisiana",LA, Louisiana,31.8637771,-92.2959723,94.27272727,38.63636364,67.54545455,3.954545455,1313.0,0.549048316252,0.424597364568,37115.0,50421.0
6091,9458,"Vidalia town, Louisiana",LA, Louisiana,31.5654441,-91.4259495,90.36363636,38.45454545,66.54545455,2.190909091,4299.0,0.368925470741,0.617205998421,33977.0,46054.0
6092,9460,"Ville Platte city, Louisiana",LA, Louisiana,30.6879749,-92.2715157,93.54545455,44.54545455,70.45454545,4.309090909,7430.0,0.282814705289,0.696081725922,18679.0,29328.0
6093,9461,"Vinton town, Louisiana",LA, Louisiana,30.1907628,-93.5812717,90.45454545,43.36363636,69.0,0.290909091,3212.0,0.313860074248,0.646771632865,35719.0,47192.0
6094,9463,"Vivian town, Louisiana",LA, Louisiana,32.8715278,-93.9874032,93.27272727,37.45454545,66.09090909,4.027272727,3671.0,0.258997429306,0.693337617823,25433.0,37604.0
6095,9465,"Walker town, Louisiana",LA, Louisiana,32.1901569,-92.5837594,92.90909091,42.90909091,69.72727273,4.381818182,,0.309150027943,0.654270182391,53629.0,65577.0
6096,9468,"Washington town, Louisiana",LA, Louisiana,30.61630730000001,-92.057063,93.54545455,44.54545455,70.45454545,4.309090909,964.0,0.273509430003,0.6784487055060001,20161.0,39562.0
6097,9468,"Washington town, Louisiana",LA, Louisiana,30.61630730000001,-92.057063,93.54545455,44.54545455,70.45454545,4.309090909,,0.273509430003,0.6784487055060001,20161.0,39562.0
6098,9468,"Washington town, Louisiana",LA, Louisiana,30.61630730000001,-92.057063,93.54545455,44.54545455,70.45454545,4.309090909,964.0,0.273509430003,0.6784487055060001,20161.0,39562.0
6099,9468,"Washington town, Louisiana",LA, Louisiana,30.61630730000001,-92.057063,93.54545455,44.54545455,70.45454545,4.309090909,,0.273509430003,0.6784487055060001,20161.0,39562.0
6100,9469,"Waterproof town, Louisiana",LA, Louisiana,31.804884700000002,-91.383449,90.36363636,38.45454545,66.54545455,2.190909091,688.0,0.522611089265,0.464018875344,17768.0,27786.0
6101,9472,"Welsh town, Louisiana",LA, Louisiana,30.2360403,-92.8226453,93.54545455,44.54545455,70.45454545,4.309090909,3226.0,0.596440596441,0.395382395382,32205.0,43114.0
6102,9473,"Westlake city, Louisiana",LA, Louisiana,30.242149600000005,-93.2507099,90.45454545,43.36363636,69.0,0.290909091,4568.0,0.313860074248,0.646771632865,48900.0,53868.0
6103,9474,"West Monroe city, Louisiana",LA, Louisiana,32.5184775,-92.1476353,93.45454545,39.18181818,66.81818182,3.981818182,13065.0,0.359186315031,0.613529057026,32167.0,46402.0
6104,9475,"Westwego city, Louisiana",LA, Louisiana,29.906038800000005,-90.1422962,90.18181818,44.90909091,70.45454545,3.354545455,8534.0,0.393968425876,0.547506977132,33898.0,45934.0
6105,9476,"White Castle town, Louisiana",LA, Louisiana,30.169919399999998,-91.14704870000001,92.90909091,42.90909091,69.72727273,4.381818182,1883.0,0.51885557564,0.456273764259,26750.0,37813.0
6106,9477,"Wilson village, Louisiana",LA, Louisiana,30.9201794,-91.1156617,92.90909091,42.90909091,69.72727273,4.381818182,595.0,0.421728739295,0.554570802629,37292.0,39729.0
6107,9478,"Winnfield city, Louisiana",LA, Louisiana,31.9254413,-92.63959320000001,92.90909091,42.90909091,69.72727273,4.381818182,4840.0,0.25800879397,0.7231469849250001,25743.0,39115.0
6108,9479,"Winnsboro city, Louisiana",LA, Louisiana,32.163207899999996,-91.720681,93.45454545,39.18181818,66.81818182,3.981818182,4910.0,0.380829770696,0.551787796347,19746.0,29163.0
6109,9480,"Wisner town, Louisiana",LA, Louisiana,31.9809913,-91.65567990000001,90.36363636,38.45454545,66.54545455,2.190909091,964.0,0.380829770696,0.551787796347,20708.0,32829.0
6110,9481,"Woodworth town, Louisiana",LA, Louisiana,31.1465757,-92.4973598,93.54545455,40.90909091,68.36363636,3.772727273,1096.0,0.322284387206,0.6477004820719999,61667.0,79237.0
6111,9482,"Youngsville city, Louisiana",LA, Louisiana,30.099647100000002,-91.99012059999998,93.54545455,44.54545455,70.45454545,4.309090909,8105.0,0.432517758485,0.523151802157,94564.0,112213.0
6112,9483,"Zachary city, Louisiana",LA, Louisiana,30.648519099999998,-91.15649609999998,92.90909091,42.90909091,69.72727273,4.381818182,14960.0,0.523149562985,0.431004624819,75472.0,85363.0
6113,9484,"Zwolle town, Louisiana",LA, Louisiana,31.6315626,-93.6440698,91.72727273,40.36363636,67.0,2.427272727,1759.0,0.132270573029,0.8599741490739999,23021.0,34856.0
6114,9488,"Auburn city, Maine",ME, Maine,44.0978509,-70.2311655,80.36363636,16.09090909,47.0,3.554545455,23055.0,0.415160823997,0.509378388146,46976.0,65926.0
6115,9489,"Augusta city, Maine",ME, Maine,44.31062410000001,-69.7794897,79.63636364,21.54545455,47.45454545,4.154545455,19136.0,0.443885513417,0.481113350202,40555.0,52327.0
6116,9490,"Bangor city, Maine",ME, Maine,44.8011821,-68.77781379999999,79.45454545,15.36363636,46.54545455,3.8,33039.0,0.409233684001,0.518534676173,37987.0,55542.0
6117,9492,"Bath city, Maine",ME, Maine,43.910635299999996,-69.82060229999999,78.72727273,19.45454545,47.18181818,3.772727273,8514.0,0.494489720319,0.430820522319,42275.0,58497.0
6118,9493,"Belfast city, Maine",ME, Maine,44.4259092,-69.0064234,77.09090909,20.81818182,46.63636364,2.872727273,6668.0,0.461422889969,0.458594785683,40625.0,61081.0
6119,9495,"Biddeford city, Maine",ME, Maine,43.4925843,-70.4533844,80.81818182,20.63636364,48.54545455,5.018181818,21277.0,0.381334037931,0.552609946568,47265.0,59898.0
6120,9501,"Brewer city, Maine",ME, Maine,44.7967379,-68.7614246,79.45454545,15.36363636,46.54545455,3.8,9482.0,0.409233684001,0.518534676173,56128.0,69432.0
6121,9505,"Calais city, Maine",ME, Maine,45.1889633,-67.27860390000001,76.72727273,8.636363636,43.36363636,3.427272727,3123.0,0.273509430003,0.6784487055060001,32885.0,57023.0
6122,9508,"Caribou city, Maine",ME, Maine,46.8605982,-68.01197140000001,72.81818182,14.72727273,41.27272727,2.645454545,8189.0,0.38260446758,0.555415725195,35635.0,50686.0
6123,9521,"Eastport city, Maine",ME, Maine,44.9061906,-66.9899785,75.36363636,20.63636364,46.0,2.745454545,1331.0,0.273509430003,0.6784487055060001,33836.0,50144.0
6124,9522,"Ellsworth city, Maine",ME, Maine,44.543409499999996,-68.4194642,75.36363636,20.63636364,46.0,2.745454545,7741.0,0.25684227179200003,0.701629489005,51250.0,62097.0
6125,9532,"Gardiner city, Maine",ME, Maine,44.230069799999995,-69.7753222,79.63636364,21.54545455,47.45454545,4.154545455,5800.0,0.443885513417,0.481113350202,49569.0,59777.0
6126,9537,"Hallowell city, Maine",ME, Maine,44.2859022,-69.7908786,79.63636364,21.54545455,47.45454545,4.154545455,2381.0,0.443885513417,0.481113350202,54219.0,69273.0
6127,9547,"Lewiston city, Maine",ME, Maine,44.100351,-70.2147764,80.36363636,16.09090909,47.0,3.554545455,36592.0,0.415160823997,0.509378388146,38199.0,50482.0
6128,9577,"Portland city, Maine",ME, Maine,43.661471,-70.2553259,80.81818182,20.63636364,48.54545455,5.018181818,66194.0,0.416820512821,0.5524102564100001,48259.0,65571.0
6129,9578,"Presque Isle city, Maine",ME, Maine,46.681153,-68.0158616,75.54545455,9.181818182,42.54545455,2.1636363640000003,9692.0,0.38260446758,0.555415725195,36789.0,51043.0
6130,9581,"Rockland city, Maine",ME, Maine,44.1036915,-69.10892940000001,77.09090909,20.81818182,46.63636364,2.872727273,7297.0,0.181885125184,0.79381443299,40987.0,51850.0
6131,9583,"Saco city, Maine",ME, Maine,43.5009176,-70.4428286,80.81818182,20.63636364,48.54545455,5.018181818,18482.0,0.381334037931,0.552609946568,59740.0,75595.0
6132,9584,"Sanford city, Maine",ME, Maine,43.439249,-70.7742246,83.0,14.27272727,48.0,3.645454545,9761.0,0.381334037931,0.552609946568,43583.0,55787.0
6133,9590,"South Portland city, Maine",ME, Maine,43.6414716,-70.2408811,80.81818182,20.63636364,48.54545455,5.018181818,25002.0,0.416820512821,0.5524102564100001,56250.0,74386.0
6134,9601,"Waterville city, Maine",ME, Maine,44.5520105,-69.63171209999999,79.90909091,18.36363636,46.63636364,3.236363636,15722.0,0.443885513417,0.481113350202,32403.0,51205.0
6135,9602,"Westbrook city, Maine",ME, Maine,43.6770252,-70.3711617,80.81818182,20.63636364,48.54545455,5.018181818,17494.0,0.416820512821,0.5524102564100001,48074.0,59801.0
6136,9613,"Aberdeen city, Maryland",MD, Maryland,39.50955560000001,-76.1641197,87.27272727,29.90909091,57.0,3.618181818,14959.0,0.352613021638,0.597799137043,51956.0,65839.0
6137,9614,"Accident town, Maryland",MD, Maryland,39.62869600000001,-79.31975899999998,85.54545455,25.63636364,55.27272727,3.4090909089999997,325.0,0.174506005424,0.789538938396,51250.0,59004.0
6138,9618,"Annapolis city, Maryland",MD, Maryland,38.9784453,-76.4921829,86.81818182,35.63636364,58.90909091,3.618181818,38394.0,0.203405430281,0.7633456051540001,74187.0,104440.0
6139,9626,"Baltimore city, Maryland",MD, Maryland,39.2903848,-76.6121893,88.72727273,29.27272727,57.63636364,3.8636363639999995,620961.0,0.565454887364,0.391051797371,44262.0,65059.0
6140,9628,"Barclay town, Maryland",MD, Maryland,39.1442782,-75.8641033,87.18181818,32.0,57.81818182,3.663636364,120.0,0.296999959404,0.658100921528,63125.0,59692.0
6141,9629,"Barnesville town, Maryland",MD, Maryland,39.2206601,-77.37748570000002,83.27272727,30.18181818,55.63636364,1.4,172.0,0.46879025647,0.455673966507,118750.0,187492.0
6142,9631,"Barton town, Maryland",MD, Maryland,39.5306463,-79.0175279,83.0,23.18181818,54.72727273,3.0272727269999997,457.0,0.261410788382,0.6844719770909999,38889.0,43501.0
6143,9635,"Bel Air town, Maryland",MD, Maryland,39.5359406,-76.34829309999998,87.36363636,21.36363636,54.45454545,3.245454545,10120.0,0.352613021638,0.597799137043,69733.0,80251.0
6144,9639,"Berlin town, Maryland",MD, Maryland,38.3226154,-75.2176892,88.45454545,31.27272727,59.36363636,3.390909091,4485.0,0.343475030308,0.622189198702,51875.0,64987.0
6145,9642,"Betterton town, Maryland",MD, Maryland,39.3659451,-76.0621699,87.27272727,29.90909091,57.0,3.618181818,345.0,0.136258660508,0.8314087759819999,47273.0,58479.0
6146,9648,"Bladensburg town, Maryland",MD, Maryland,38.9392779,-76.9338631,88.36363636,30.36363636,58.0,3.654545455,9148.0,0.893292622141,0.0834256645713,44236.0,58273.0
6147,9650,"Boonsboro town, Maryland",MD, Maryland,39.5062108,-77.6524907,86.54545455,29.09090909,56.27272727,2.6,3336.0,0.273509430003,0.6784487055060001,60104.0,72367.0
6148,9651,"Bowie city, Maryland",MD, Maryland,38.9717120458,-76.7485520605,86.81818182,35.63636364,58.90909091,3.618181818,54727.0,0.893292622141,0.0834256645713,106098.0,121760.0
6149,9657,"Brentwood town, Maryland",MD, Maryland,38.9431667,-76.9566415,88.36363636,30.36363636,58.0,3.654545455,3046.0,0.893292622141,0.0834256645713,65893.0,80223.0
6150,9659,"Brookeville town, Maryland",MD, Maryland,39.180662299999995,-77.0591452,83.27272727,30.18181818,55.63636364,1.4,134.0,0.46879025647,0.455673966507,150417.0,153346.0
6151,9663,"Brunswick city, Maryland",MD, Maryland,39.3142682,-77.6277679,87.36363636,26.18181818,55.45454545,3.0272727269999997,5870.0,0.297012433658,0.6495651957240001,64853.0,83259.0
6152,9665,"Burkittsville town, Maryland",MD, Maryland,39.393712,-77.628879,87.36363636,26.18181818,55.45454545,3.0272727269999997,151.0,0.297012433658,0.6495651957240001,67321.0,87280.0
6153,9671,"Cambridge city, Maryland",MD, Maryland,38.5631744,-76.0788292,88.54545455,32.45454545,59.90909091,3.163636364,12326.0,0.384387557434,0.559243071899,36600.0,50737.0
